data_czas,kod_stacji,nazwa_stacji,rok,miesiac,dzien,godzina,temperatura_C,wilgotnosc_proc,punkt_rosy_C,cisnienie_hPa,cisnienie_msl_hPa,kierunek_wiatru,predkosc_wiatru,poryw_wiatru,zachmurzenie_oktanty,pogoda_biezaca,pogoda_ubiegla,opad_mm_6h,status_opadu_6h,rodzaj_opadu_6h,snieg_cm
2025-11-18 15:00:00,351150400,ZIELONA GÓRA,2025,11,18,15,3.6,84,1.1,991.2,1015.1,229.0,3.0,,7.0,1,8.0,,8.0,,
2025-11-18 16:00:00,351150400,ZIELONA GÓRA,2025,11,18,16,3.6,82,0.8,991.1,1015.0,228.0,3.0,,7.0,1,2.0,,8.0,,
2025-11-18 17:00:00,351150400,ZIELONA GÓRA,2025,11,18,17,3.5,82,0.7,990.9,1014.8,216.0,4.0,,7.0,1,2.0,,8.0,,
2025-11-18 18:00:00,351150400,ZIELONA GÓRA,2025,11,18,18,3.4,82,0.6,990.9,1014.8,231.0,4.0,,7.0,3,8.0,0.0,,6.0,
2025-11-18 19:00:00,351150400,ZIELONA GÓRA,2025,11,18,19,3.3,84,0.9,990.7,1014.6,224.0,3.0,,7.0,25,2.0,,8.0,,
2025-11-18 20:00:00,351150400,ZIELONA GÓRA,2025,11,18,20,2.8,85,0.5,990.6,1014.5,209.0,3.0,,7.0,1,2.0,,8.0,,
2025-11-18 21:00:00,351150400,ZIELONA GÓRA,2025,11,18,21,2.6,85,0.3,990.3,1014.2,199.0,3.0,,7.0,3,8.0,,8.0,,
2025-11-18 22:00:00,351150400,ZIELONA GÓRA,2025,11,18,22,2.6,82,-0.2,989.9,1013.8,202.0,4.0,,,0,,,8.0,,
2025-11-18 23:00:00,351150400,ZIELONA GÓRA,2025,11,18,23,2.1,82,-0.7,989.6,1013.6,203.0,3.0,,,0,,,8.0,,
2025-11-19 00:00:00,351150400,ZIELONA GÓRA,2025,11,19,0,1.5,86,-0.6,989.1,1013.1,199.0,3.0,,,0,,0.0,,,
2025-11-19 01:00:00,351150400,ZIELONA GÓRA,2025,11,19,1,0.9,87,-1.0,988.8,1012.8,191.0,3.0,,,0,,,8.0,,
2025-11-19 02:00:00,351150400,ZIELONA GÓRA,2025,11,19,2,0.5,88,-1.3,988.4,1012.5,182.0,3.0,,,0,,,8.0,,
2025-11-19 03:00:00,351150400,ZIELONA GÓRA,2025,11,19,3,0.3,87,-1.6,987.8,1011.9,183.0,3.0,,,0,,,8.0,,
2025-11-19 04:00:00,351150400,ZIELONA GÓRA,2025,11,19,4,0.0,86,-2.1,987.4,1011.5,183.0,3.0,,,0,,,8.0,,
2025-11-19 05:00:00,351150400,ZIELONA GÓRA,2025,11,19,5,-0.1,84,-2.5,987.1,1011.2,185.0,3.0,,,0,,,8.0,,
2025-11-19 06:00:00,351150400,ZIELONA GÓRA,2025,11,19,6,0.2,80,-2.8,987.1,1011.2,196.0,4.0,,7.0,0,,,9.0,,
2025-11-19 07:00:00,351150400,ZIELONA GÓRA,2025,11,19,7,0.7,78,-2.7,987.4,1011.4,193.0,3.0,,7.0,3,2.0,,8.0,,
2025-11-19 08:00:00,351150400,ZIELONA GÓRA,2025,11,19,8,0.9,77,-2.7,987.5,1011.5,191.0,3.0,,7.0,2,2.0,,8.0,,
2025-11-19 09:00:00,351150400,ZIELONA GÓRA,2025,11,19,9,1.9,73,-2.4,987.3,1011.2,196.0,3.0,,2.0,1,1.0,,8.0,,
2025-11-19 10:00:00,351150400,ZIELONA GÓRA,2025,11,19,10,3.1,67,-2.4,986.9,1010.7,194.0,3.0,,1.0,1,0.0,,8.0,,
2025-11-19 11:00:00,351150400,ZIELONA GÓRA,2025,11,19,11,3.6,65,-2.4,986.1,1009.8,180.0,4.0,,2.0,3,0.0,,8.0,,
2025-11-19 12:00:00,351150400,ZIELONA GÓRA,2025,11,19,12,4.1,63,-2.3,985.6,1009.3,175.0,4.0,,1.0,1,1.0,,9.0,,
2025-11-19 13:00:00,351150400,ZIELONA GÓRA,2025,11,19,13,4.4,62,-2.3,985.1,1008.7,178.0,4.0,,1.0,1,0.0,,8.0,,
2025-11-19 14:00:00,351150400,ZIELONA GÓRA,2025,11,19,14,4.1,64,-2.1,984.6,1008.3,164.0,3.0,,1.0,2,0.0,,8.0,,
2025-11-19 15:00:00,351150400,ZIELONA GÓRA,2025,11,19,15,2.3,73,-2.0,984.5,1008.3,154.0,2.0,,5.0,3,1.0,,8.0,,
2025-11-19 16:00:00,351150400,ZIELONA GÓRA,2025,11,19,16,1.8,74,-2.3,984.3,1008.2,165.0,3.0,,7.0,3,2.0,,8.0,,
2025-11-19 17:00:00,351150400,ZIELONA GÓRA,2025,11,19,17,1.7,75,-2.3,983.9,1007.8,169.0,3.0,,7.0,83,2.0,,8.0,,
2025-11-19 18:00:00,351150400,ZIELONA GÓRA,2025,11,19,18,2.1,73,-2.2,983.5,1007.3,154.0,3.0,,8.0,26,1.0,0.0,,7.0,
2025-11-19 19:00:00,351150400,ZIELONA GÓRA,2025,11,19,19,1.8,72,-2.7,983.1,1006.9,142.0,2.0,,7.0,1,2.0,,8.0,,
2025-11-19 20:00:00,351150400,ZIELONA GÓRA,2025,11,19,20,1.9,70,-3.0,982.8,1006.6,142.0,2.0,,7.0,3,2.0,,8.0,,
2025-11-19 21:00:00,351150400,ZIELONA GÓRA,2025,11,19,21,1.3,72,-3.2,982.5,1006.4,141.0,2.0,,7.0,1,2.0,,8.0,,
2025-11-19 22:00:00,351150400,ZIELONA GÓRA,2025,11,19,22,0.4,78,-3.0,981.9,1005.8,139.0,3.0,,,0,,,8.0,,
2025-11-19 23:00:00,351150400,ZIELONA GÓRA,2025,11,19,23,0.2,77,-3.4,981.6,1005.5,142.0,2.0,,,0,,,8.0,,
2025-11-20 00:00:00,351150400,ZIELONA GÓRA,2025,11,20,0,0.1,77,-3.5,981.2,1005.1,132.0,3.0,,,0,,0.0,,,
2025-11-20 01:00:00,351150400,ZIELONA GÓRA,2025,11,20,1,-0.5,79,-3.7,980.7,1004.7,140.0,3.0,,,0,,,8.0,,
2025-11-20 02:00:00,351150400,ZIELONA GÓRA,2025,11,20,2,-0.8,80,-3.8,980.2,1004.2,144.0,3.0,,,0,,,8.0,,
2025-11-20 03:00:00,351150400,ZIELONA GÓRA,2025,11,20,3,-0.9,81,-3.8,979.8,1003.8,150.0,2.0,,,0,,,8.0,,
2025-11-20 04:00:00,351150400,ZIELONA GÓRA,2025,11,20,4,-0.4,79,-3.6,979.4,1003.3,142.0,3.0,,,0,,,8.0,,
2025-11-20 05:00:00,351150400,ZIELONA GÓRA,2025,11,20,5,0.1,77,-3.5,979.2,1003.1,147.0,3.0,,,0,,,8.0,,
2025-11-20 06:00:00,351150400,ZIELONA GÓRA,2025,11,20,6,0.2,79,-3.0,979.2,1003.1,149.0,2.0,,8.0,0,,,9.0,,
2025-11-20 07:00:00,351150400,ZIELONA GÓRA,2025,11,20,7,0.2,80,-2.8,979.3,1003.2,159.0,2.0,,7.0,1,2.0,,8.0,,
2025-11-20 08:00:00,351150400,ZIELONA GÓRA,2025,11,20,8,0.5,81,-2.4,979.6,1003.5,159.0,2.0,,7.0,3,2.0,,8.0,,
2025-11-20 09:00:00,351150400,ZIELONA GÓRA,2025,11,20,9,1.8,75,-2.2,979.9,1003.6,182.0,3.0,,7.0,1,2.0,,8.0,,
2025-11-20 10:00:00,351150400,ZIELONA GÓRA,2025,11,20,10,2.7,73,-1.7,980.0,1003.7,181.0,3.0,,7.0,1,2.0,,8.0,,
2025-11-20 11:00:00,351150400,ZIELONA GÓRA,2025,11,20,11,4.1,68,-1.3,980.1,1003.7,201.0,4.0,,7.0,3,2.0,,8.0,,
2025-11-20 12:00:00,351150400,ZIELONA GÓRA,2025,11,20,12,4.2,68,-1.2,980.4,1003.9,205.0,4.0,,8.0,3,2.0,,9.0,,
2025-11-20 13:00:00,351150400,ZIELONA GÓRA,2025,11,20,13,3.6,73,-0.8,980.6,1004.2,188.0,4.0,,8.0,25,2.0,,8.0,,
2025-11-20 14:00:00,351150400,ZIELONA GÓRA,2025,11,20,14,3.5,76,-0.3,981.3,1004.9,215.0,3.0,,7.0,25,2.0,,8.0,,
2025-11-20 15:00:00,351150400,ZIELONA GÓRA,2025,11,20,15,3.1,82,0.3,982.2,1005.9,223.0,3.0,,7.0,25,8.0,,8.0,,
2025-11-20 16:00:00,351150400,ZIELONA GÓRA,2025,11,20,16,2.4,84,0.0,983.6,1007.4,246.0,4.0,,7.0,80,8.0,,8.0,,
2025-11-20 17:00:00,351150400,ZIELONA GÓRA,2025,11,20,17,1.8,91,0.5,985.0,1008.9,249.0,3.0,,8.0,25,8.0,,8.0,,
2025-11-20 18:00:00,351150400,ZIELONA GÓRA,2025,11,20,18,2.1,87,0.2,986.0,1009.9,258.0,4.0,,7.0,1,8.0,0.1,,6.0,
2025-11-20 19:00:00,351150400,ZIELONA GÓRA,2025,11,20,19,1.8,84,-0.6,987.1,1011.0,257.0,3.0,,7.0,1,2.0,,8.0,,
2025-11-20 20:00:00,351150400,ZIELONA GÓRA,2025,11,20,20,1.7,82,-1.0,988.3,1012.3,270.0,3.0,8.0,7.0,3,2.0,,8.0,,
2025-11-20 21:00:00,351150400,ZIELONA GÓRA,2025,11,20,21,1.1,84,-1.3,989.2,1013.2,265.0,3.0,,7.0,25,2.0,,8.0,,
2025-11-20 22:00:00,351150400,ZIELONA GÓRA,2025,11,20,22,0.1,89,-1.5,989.7,1013.8,250.0,3.0,,,0,,,8.0,,
2025-11-20 23:00:00,351150400,ZIELONA GÓRA,2025,11,20,23,-0.5,89,-2.1,990.7,1014.9,244.0,3.0,,,0,,,8.0,,
2025-11-21 00:00:00,351150400,ZIELONA GÓRA,2025,11,21,0,-0.9,89,-2.5,990.9,1015.2,269.0,3.0,,,0,,0.0,,,
2025-11-21 01:00:00,351150400,ZIELONA GÓRA,2025,11,21,1,-1.3,90,-2.7,991.3,1015.6,263.0,2.0,,,0,,,8.0,,
2025-11-21 02:00:00,351150400,ZIELONA GÓRA,2025,11,21,2,-1.9,91,-3.2,991.9,1016.3,252.0,2.0,,,0,,,8.0,,
2025-11-21 03:00:00,351150400,ZIELONA GÓRA,2025,11,21,3,-1.9,92,-3.0,992.2,1016.6,267.0,2.0,,,0,,,8.0,,
2025-11-21 04:00:00,351150400,ZIELONA GÓRA,2025,11,21,4,-2.5,93,-3.5,992.8,1017.2,249.0,2.0,,,0,,,8.0,,
2025-11-21 05:00:00,351150400,ZIELONA GÓRA,2025,11,21,5,-2.3,92,-3.4,992.9,1017.3,274.0,2.0,,,0,,,8.0,,
2025-11-21 06:00:00,351150400,ZIELONA GÓRA,2025,11,21,6,-2.7,94,-3.5,994.0,1018.5,279.0,2.0,,1.0,0,,,9.0,,
2025-11-21 07:00:00,351150400,ZIELONA GÓRA,2025,11,21,7,-2.9,94,-3.7,994.9,1019.4,265.0,2.0,,2.0,10,0.0,,8.0,,
2025-11-21 08:00:00,351150400,ZIELONA GÓRA,2025,11,21,8,-2.5,93,-3.5,995.5,1020.0,277.0,2.0,,5.0,10,1.0,,8.0,,
2025-11-21 09:00:00,351150400,ZIELONA GÓRA,2025,11,21,9,-2.3,89,-3.9,995.9,1020.4,298.0,3.0,,1.0,10,1.0,,8.0,,
2025-11-21 10:00:00,351150400,ZIELONA GÓRA,2025,11,21,10,-1.1,82,-3.8,996.0,1020.4,294.0,3.0,,1.0,2,0.0,,8.0,,
2025-11-21 11:00:00,351150400,ZIELONA GÓRA,2025,11,21,11,0.3,77,-3.3,996.2,1020.5,289.0,3.0,,1.0,1,0.0,,8.0,,
2025-11-21 12:00:00,351150400,ZIELONA GÓRA,2025,11,21,12,1.0,74,-3.1,996.8,1021.0,291.0,3.0,,1.0,3,1.0,,9.0,,
2025-11-21 13:00:00,351150400,ZIELONA GÓRA,2025,11,21,13,1.1,74,-3.0,997.2,1021.4,285.0,3.0,,1.0,2,0.0,,8.0,,
2025-11-21 14:00:00,351150400,ZIELONA GÓRA,2025,11,21,14,0.5,78,-2.9,997.7,1022.0,279.0,3.0,,1.0,2,0.0,,8.0,,
2025-11-21 15:00:00,351150400,ZIELONA GÓRA,2025,11,21,15,-0.5,83,-3.0,998.3,1022.7,262.0,2.0,,1.0,3,0.0,,8.0,,
2025-11-21 16:00:00,351150400,ZIELONA GÓRA,2025,11,21,16,-0.8,85,-3.0,998.8,1023.2,277.0,2.0,,1.0,1,0.0,,8.0,,
2025-11-21 17:00:00,351150400,ZIELONA GÓRA,2025,11,21,17,-0.9,85,-3.1,999.6,1024.1,300.0,3.0,,1.0,2,0.0,,8.0,,
2025-11-21 18:00:00,351150400,ZIELONA GÓRA,2025,11,21,18,-1.4,87,-3.3,999.8,1024.3,306.0,3.0,,3.0,1,0.0,,9.0,,
2025-11-21 19:00:00,351150400,ZIELONA GÓRA,2025,11,21,19,-1.7,87,-3.6,1000.6,1025.2,290.0,2.0,,5.0,3,1.0,,8.0,,
2025-11-21 20:00:00,351150400,ZIELONA GÓRA,2025,11,21,20,-1.9,88,-3.6,1001.0,1025.6,298.0,3.0,,5.0,1,2.0,,8.0,,
2025-11-21 21:00:00,351150400,ZIELONA GÓRA,2025,11,21,21,-2.6,91,-3.9,1001.1,1025.8,292.0,2.0,,1.0,1,1.0,,8.0,,
2025-11-21 22:00:00,351150400,ZIELONA GÓRA,2025,11,21,22,-2.7,92,-3.8,1001.8,1026.5,275.0,2.0,,,0,,,8.0,,
2025-11-21 23:00:00,351150400,ZIELONA GÓRA,2025,11,21,23,-2.9,92,-4.0,1002.0,1026.7,295.0,2.0,,,0,,,8.0,,
2025-11-22 00:00:00,351150400,ZIELONA GÓRA,2025,11,22,0,-3.1,91,-4.4,1002.0,1026.7,297.0,3.0,,,0,,,9.0,,
2025-11-22 01:00:00,351150400,ZIELONA GÓRA,2025,11,22,1,-3.3,92,-4.4,1002.1,1026.8,299.0,2.0,,,0,,,8.0,,
2025-11-22 02:00:00,351150400,ZIELONA GÓRA,2025,11,22,2,-3.6,93,-4.6,1002.4,1027.2,275.0,1.0,,,0,,,8.0,,
2025-11-22 03:00:00,351150400,ZIELONA GÓRA,2025,11,22,3,-3.6,93,-4.6,1002.5,1027.3,283.0,2.0,,,0,,,8.0,,
2025-11-22 04:00:00,351150400,ZIELONA GÓRA,2025,11,22,4,-3.7,93,-4.7,1002.7,1027.5,283.0,2.0,,,0,,,8.0,,
2025-11-22 05:00:00,351150400,ZIELONA GÓRA,2025,11,22,5,-3.9,94,-4.7,1003.0,1027.8,270.0,2.0,,,10,,,8.0,,
2025-11-22 06:00:00,351150400,ZIELONA GÓRA,2025,11,22,6,-3.9,95,-4.6,1003.4,1028.2,273.0,2.0,,1.0,10,,,9.0,,
2025-11-22 07:00:00,351150400,ZIELONA GÓRA,2025,11,22,7,-3.9,93,-4.9,1003.8,1028.6,278.0,2.0,,1.0,10,0.0,,8.0,,
2025-11-22 08:00:00,351150400,ZIELONA GÓRA,2025,11,22,8,-3.8,87,-5.6,1004.0,1028.8,207.0,1.0,,1.0,10,0.0,,8.0,,
2025-11-22 09:00:00,351150400,ZIELONA GÓRA,2025,11,22,9,-2.5,85,-4.7,1004.1,1028.8,218.0,1.0,,1.0,10,0.0,,8.0,,
2025-11-22 10:00:00,351150400,ZIELONA GÓRA,2025,11,22,10,-3.2,91,-4.5,1004.2,1029.0,199.0,2.0,,3.0,10,0.0,,8.0,,
2025-11-22 11:00:00,351150400,ZIELONA GÓRA,2025,11,22,11,-3.2,93,-4.2,1003.7,1028.5,213.0,2.0,,6.0,10,1.0,,8.0,,
2025-11-22 12:00:00,351150400,ZIELONA GÓRA,2025,11,22,12,-3.1,92,-4.2,1003.3,1028.1,275.0,1.0,,7.0,10,1.0,0.2,,5.0,
2025-11-22 13:00:00,351150400,ZIELONA GÓRA,2025,11,22,13,-3.1,94,-3.9,1003.0,1027.8,181.0,2.0,,7.0,10,2.0,,8.0,,
2025-11-22 14:00:00,351150400,ZIELONA GÓRA,2025,11,22,14,-2.9,93,-3.9,1002.9,1027.6,216.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-22 15:00:00,351150400,ZIELONA GÓRA,2025,11,22,15,-2.9,92,-4.0,1002.8,1027.5,200.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-22 16:00:00,351150400,ZIELONA GÓRA,2025,11,22,16,-3.2,92,-4.3,1002.6,1027.4,185.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-22 17:00:00,351150400,ZIELONA GÓRA,2025,11,22,17,-3.5,94,-4.3,1002.5,1027.3,177.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-22 18:00:00,351150400,ZIELONA GÓRA,2025,11,22,18,-3.9,96,-4.4,1002.2,1027.0,166.0,2.0,,8.0,10,2.0,,9.0,,
2025-11-22 19:00:00,351150400,ZIELONA GÓRA,2025,11,22,19,-4.0,97,-4.4,1002.0,1026.8,160.0,2.0,,9.0,49,4.0,,8.0,,
2025-11-22 20:00:00,351150400,ZIELONA GÓRA,2025,11,22,20,-4.3,97,-4.7,1001.7,1026.5,150.0,2.0,,9.0,49,4.0,,8.0,,
2025-11-22 21:00:00,351150400,ZIELONA GÓRA,2025,11,22,21,-4.6,97,-5.0,1001.1,1025.9,151.0,2.0,,9.0,49,4.0,,8.0,,
2025-11-22 22:00:00,351150400,ZIELONA GÓRA,2025,11,22,22,-5.0,95,-5.7,1000.5,1025.4,161.0,2.0,,,33,,,8.0,,
2025-11-22 23:00:00,351150400,ZIELONA GÓRA,2025,11,22,23,-5.4,94,-6.2,1000.0,1024.9,138.0,2.0,,,33,,,8.0,,
2025-11-23 00:00:00,351150400,ZIELONA GÓRA,2025,11,23,0,-5.3,94,-6.1,999.8,1024.7,141.0,2.0,,,30,,,9.0,,
2025-11-23 01:00:00,351150400,ZIELONA GÓRA,2025,11,23,1,-5.8,94,-6.6,999.7,1024.6,135.0,2.0,,,33,,,8.0,,
2025-11-23 02:00:00,351150400,ZIELONA GÓRA,2025,11,23,2,-6.5,93,-7.4,999.1,1024.1,137.0,1.0,,,33,,,8.0,,
2025-11-23 03:00:00,351150400,ZIELONA GÓRA,2025,11,23,3,-6.9,93,-7.8,998.4,1023.4,135.0,1.0,,,31,,,8.0,,
2025-11-23 04:00:00,351150400,ZIELONA GÓRA,2025,11,23,4,-7.0,92,-8.1,998.0,1023.0,134.0,2.0,,,20,,,8.0,,
2025-11-23 05:00:00,351150400,ZIELONA GÓRA,2025,11,23,5,-7.5,92,-8.6,997.4,1022.4,125.0,2.0,,,31,,,8.0,,
2025-11-23 06:00:00,351150400,ZIELONA GÓRA,2025,11,23,6,-7.8,91,-9.0,996.8,1021.8,133.0,1.0,,4.0,10,,,9.0,,
2025-11-23 07:00:00,351150400,ZIELONA GÓRA,2025,11,23,7,-7.9,91,-9.1,996.5,1021.5,136.0,2.0,,7.0,46,1.0,,8.0,,
2025-11-23 08:00:00,351150400,ZIELONA GÓRA,2025,11,23,8,-7.5,92,-8.6,996.2,1021.2,146.0,3.0,,7.0,10,2.0,,8.0,,
2025-11-23 09:00:00,351150400,ZIELONA GÓRA,2025,11,23,9,-6.6,92,-7.7,995.8,1020.7,129.0,2.0,,7.0,46,4.0,,8.0,,
2025-11-23 10:00:00,351150400,ZIELONA GÓRA,2025,11,23,10,-5.8,92,-6.9,995.3,1020.1,141.0,2.0,,7.0,28,1.0,,8.0,,
2025-11-23 11:00:00,351150400,ZIELONA GÓRA,2025,11,23,11,-5.0,92,-6.1,994.2,1018.9,144.0,2.0,,7.0,10,2.0,,8.0,,
2025-11-23 12:00:00,351150400,ZIELONA GÓRA,2025,11,23,12,-4.1,95,-4.8,993.2,1017.8,117.0,1.0,,7.0,10,4.0,,9.0,,
2025-11-23 13:00:00,351150400,ZIELONA GÓRA,2025,11,23,13,-4.6,94,-5.4,992.2,1016.8,121.0,2.0,,7.0,10,2.0,,8.0,,
2025-11-23 14:00:00,351150400,ZIELONA GÓRA,2025,11,23,14,-4.7,94,-5.5,991.5,1016.1,127.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-23 15:00:00,351150400,ZIELONA GÓRA,2025,11,23,15,-4.7,94,-5.5,990.9,1015.5,122.0,2.0,,8.0,48,2.0,,8.0,,
2025-11-23 16:00:00,351150400,ZIELONA GÓRA,2025,11,23,16,-5.0,94,-5.8,990.1,1014.7,130.0,3.0,,8.0,48,4.0,,8.0,,
2025-11-23 17:00:00,351150400,ZIELONA GÓRA,2025,11,23,17,-5.1,94,-5.9,989.4,1014.0,137.0,3.0,,8.0,28,4.0,,8.0,,
2025-11-23 18:00:00,351150400,ZIELONA GÓRA,2025,11,23,18,-5.0,94,-5.8,988.5,1013.1,131.0,3.0,,8.0,10,4.0,,9.0,,
2025-11-23 19:00:00,351150400,ZIELONA GÓRA,2025,11,23,19,-4.6,94,-5.4,987.4,1011.9,132.0,3.0,,8.0,48,4.0,,8.0,,
2025-11-23 20:00:00,351150400,ZIELONA GÓRA,2025,11,23,20,-4.5,94,-5.3,986.5,1011.0,126.0,3.0,,8.0,28,2.0,,8.0,,
2025-11-23 21:00:00,351150400,ZIELONA GÓRA,2025,11,23,21,-4.5,94,-5.3,985.4,1009.8,130.0,2.0,,8.0,10,4.0,,8.0,,
2025-11-23 22:00:00,351150400,ZIELONA GÓRA,2025,11,23,22,-4.9,94,-5.7,984.0,1008.4,123.0,2.0,,,10,,,8.0,,
2025-11-23 23:00:00,351150400,ZIELONA GÓRA,2025,11,23,23,-5.5,93,-6.5,982.8,1007.3,124.0,3.0,,,10,,,8.0,,
2025-11-24 00:00:00,351150400,ZIELONA GÓRA,2025,11,24,0,-6.0,93,-6.9,981.6,1006.1,126.0,3.0,,,10,,0.0,,,
2025-11-24 01:00:00,351150400,ZIELONA GÓRA,2025,11,24,1,-5.8,93,-6.8,980.4,1004.8,130.0,4.0,,,10,,,8.0,,
2025-11-24 02:00:00,351150400,ZIELONA GÓRA,2025,11,24,2,-5.5,93,-6.5,979.6,1004.0,135.0,3.0,,,10,,,8.0,,
2025-11-24 03:00:00,351150400,ZIELONA GÓRA,2025,11,24,3,-5.3,93,-6.3,978.8,1003.2,136.0,3.0,,,10,,,8.0,,
2025-11-24 04:00:00,351150400,ZIELONA GÓRA,2025,11,24,4,-5.0,93,-6.0,978.4,1002.7,145.0,3.0,,,71,,,8.0,,
2025-11-24 05:00:00,351150400,ZIELONA GÓRA,2025,11,24,5,-4.4,94,-5.2,978.1,1002.4,150.0,3.0,,,71,,,8.0,,
2025-11-24 06:00:00,351150400,ZIELONA GÓRA,2025,11,24,6,-4.2,94,-5.0,977.7,1001.9,140.0,3.0,,8.0,26,,0.3,,7.0,1.0
2025-11-24 07:00:00,351150400,ZIELONA GÓRA,2025,11,24,7,-3.7,94,-4.5,977.8,1002.0,151.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-24 08:00:00,351150400,ZIELONA GÓRA,2025,11,24,8,-3.1,95,-3.8,977.8,1001.9,152.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-24 09:00:00,351150400,ZIELONA GÓRA,2025,11,24,9,-2.6,95,-3.3,977.8,1001.9,152.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-24 10:00:00,351150400,ZIELONA GÓRA,2025,11,24,10,-2.0,96,-2.6,977.4,1001.4,156.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-24 11:00:00,351150400,ZIELONA GÓRA,2025,11,24,11,-1.4,96,-2.0,977.3,1001.3,157.0,2.0,,8.0,10,2.0,,8.0,,
2025-11-24 12:00:00,351150400,ZIELONA GÓRA,2025,11,24,12,-0.9,97,-1.3,977.1,1001.0,149.0,1.0,,8.0,10,2.0,,9.0,,
2025-11-24 13:00:00,351150400,ZIELONA GÓRA,2025,11,24,13,-0.6,97,-1.0,977.0,1000.9,141.0,2.0,,8.0,2,2.0,,8.0,,
2025-11-24 14:00:00,351150400,ZIELONA GÓRA,2025,11,24,14,-0.5,97,-0.9,977.1,1001.0,142.0,1.0,,8.0,2,2.0,,8.0,,
2025-11-24 15:00:00,351150400,ZIELONA GÓRA,2025,11,24,15,-0.4,97,-0.8,977.1,1001.0,146.0,1.0,,8.0,2,2.0,,8.0,,
2025-11-24 16:00:00,351150400,ZIELONA GÓRA,2025,11,24,16,-0.3,97,-0.7,977.5,1001.4,146.0,1.0,,8.0,2,2.0,,8.0,,
2025-11-24 17:00:00,351150400,ZIELONA GÓRA,2025,11,24,17,-0.2,97,-0.6,977.6,1001.5,133.0,1.0,,7.0,10,2.0,,8.0,,
2025-11-24 18:00:00,351150400,ZIELONA GÓRA,2025,11,24,18,-0.5,97,-0.9,977.7,1001.6,134.0,2.0,,7.0,10,2.0,,9.0,,
2025-11-24 19:00:00,351150400,ZIELONA GÓRA,2025,11,24,19,-0.6,97,-1.0,978.1,1002.0,125.0,2.0,,7.0,10,2.0,,8.0,,
2025-11-24 20:00:00,351150400,ZIELONA GÓRA,2025,11,24,20,-0.6,97,-1.0,978.0,1001.9,135.0,2.0,,7.0,85,8.0,,8.0,,
2025-11-24 21:00:00,351150400,ZIELONA GÓRA,2025,11,24,21,-0.6,96,-1.2,978.2,1002.1,136.0,3.0,,7.0,26,2.0,,8.0,,
2025-11-24 22:00:00,351150400,ZIELONA GÓRA,2025,11,24,22,-0.4,94,-1.2,978.2,1002.1,140.0,2.0,,,10,,,8.0,,
2025-11-24 23:00:00,351150400,ZIELONA GÓRA,2025,11,24,23,-0.8,95,-1.5,978.1,1002.0,132.0,2.0,,,10,,,8.0,,
2025-11-25 00:00:00,351150400,ZIELONA GÓRA,2025,11,25,0,-1.1,94,-1.9,978.2,1002.2,130.0,2.0,,,10,,0.0,,,
2025-11-25 01:00:00,351150400,ZIELONA GÓRA,2025,11,25,1,-1.2,93,-2.2,978.4,1002.4,123.0,2.0,,,10,,,8.0,,
2025-11-25 02:00:00,351150400,ZIELONA GÓRA,2025,11,25,2,-0.2,92,-1.3,978.8,1002.7,144.0,2.0,,,0,,,8.0,,
2025-11-25 03:00:00,351150400,ZIELONA GÓRA,2025,11,25,3,-1.3,94,-2.1,978.8,1002.8,112.0,2.0,,,10,,,8.0,,
2025-11-25 04:00:00,351150400,ZIELONA GÓRA,2025,11,25,4,-1.1,93,-2.1,979.4,1003.4,102.0,2.0,,,10,,,8.0,,
2025-11-25 05:00:00,351150400,ZIELONA GÓRA,2025,11,25,5,-0.9,93,-1.9,979.9,1003.9,132.0,2.0,,,10,,,8.0,,
2025-11-25 06:00:00,351150400,ZIELONA GÓRA,2025,11,25,6,-0.6,93,-1.6,980.0,1004.0,102.0,1.0,,8.0,0,,,9.0,,1.0
2025-11-25 07:00:00,351150400,ZIELONA GÓRA,2025,11,25,7,0.2,93,-0.8,980.4,1004.3,118.0,1.0,,8.0,10,2.0,,8.0,,
2025-11-25 08:00:00,351150400,ZIELONA GÓRA,2025,11,25,8,0.4,92,-0.7,980.8,1004.7,0.0,0.0,,8.0,10,2.0,,8.0,,
2025-11-25 09:00:00,351150400,ZIELONA GÓRA,2025,11,25,9,1.2,83,-1.4,981.2,1005.0,57.0,3.0,,7.0,10,2.0,,8.0,,
2025-11-25 10:00:00,351150400,ZIELONA GÓRA,2025,11,25,10,1.1,84,-1.3,981.5,1005.3,50.0,2.0,,7.0,10,2.0,,8.0,,
2025-11-25 11:00:00,351150400,ZIELONA GÓRA,2025,11,25,11,1.1,83,-1.5,981.5,1005.3,58.0,2.0,,7.0,10,2.0,,8.0,,
2025-11-25 12:00:00,351150400,ZIELONA GÓRA,2025,11,25,12,2.1,79,-1.2,981.5,1005.3,29.0,2.0,,7.0,10,2.0,,9.0,,
